Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date,flesch_reading_ease
Arch Insurance Company,11150.0,Signature Page – Accident & Health,H12.001 Accident & Sickness,Form,Closed - Approved,AICO-128651260,11,128651260,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128651260,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Arch Insurance Company,11150.0,STD - GRP,H11G.002 Short Term,Form,Closed - Disapproved,AICO-132909482,11,132909482,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132909482,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Arch Insurance Company,11150.0,– Individual Supplemental Health Filing,H24I.000 Individual Health - Limited Wraparound Coverage,Form/Rate,Closed - Approved,AICO-134041270,11,134041270,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134041270,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Argonaut Insurance Company,19801.0,Blanket Accident and Sickness,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,ARGN-132200469,11,132200469,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132200469,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aspen American Insurance Company,43460.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,AIUS-131138584,11,131138584,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131138584,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aspen American Insurance Company,43460.0,Blanket Accident/Sickness,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,AIUS-131675414,11,131675414,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131675414,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assured Life Association,56499.0,Assured Life Short Term Dis Inc,H11I.002 Short Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,ABAI-133795077,11,133795077,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133795077,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,2011 Supp Hlth Cert,H21.000 Health - Other,Form,Closed - Filed,SEFL-127357117,11,127357117,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127357117,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,2025 DI Guaranteed Insurability Request Form,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form,Closed - Approved,SEFL-134454420,11,134454420,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134454420,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,2025 Disability Income Rider,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,SEFL-134403024,11,134403024,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134403024,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,2025 HIPAA Forms,H21.000 Health - Other,Form,Closed - Approved,SEFL-134692478,11,134692478,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134692478,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,406 Application,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,SEFL-129672622,11,129672622,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129672622,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,75-835-02304 REV,H21.000 Health - Other,Form,Closed - Approved,SEFL-125463510,11,125463510,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125463510,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,AE Pro,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,SEFL-127894118,11,127894118,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127894118,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,AE+ Benefit Enhancement Amendment,H02I.000 Health - Accident Only,Form,Closed - Approved,SEFL-129229311,11,129229311,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129229311,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,AFOCMDIADI,H02I.000 Health - Accident Only,Form,Closed - Approved,SEFL-125974245,11,125974245,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125974245,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Application for Critical Illness Insurance,H07I.001 Critical Illness,Form,Closed - Approved,SEFL-133123082,11,133123082,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133123082,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,ASG Critical Illness,H07I.001 Critical Illness,Form/Rate,Closed - Approved,SEFL-125076482,11,125076482,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125076482,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Assign Amend,H21.000 Health - Other,Form,Closed - Approved,SEFL-127017670,11,127017670,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127017670,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Assurity Income Protection,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,SEFL-132650966,11,132650966,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132650966,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Cancer +,H07I.002A Dread Disease - Cancer Only,Form/Rate,Closed - Approved,SEFL-126281682,11,126281682,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126281682,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Cat Rider and Revised App - Assurity Income Protection,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,SEFL-132927659,11,132927659,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132927659,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,CDI Riders,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,SEFL-130432086,11,130432086,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130432086,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,CI Amend,H07I.001 Critical Illness,Form,Closed - Approved,SEFL-125244957,11,125244957,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125244957,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,CI CAT,H07I.001 Critical Illness,Form,Closed - Approved,SEFL-125137618,11,125137618,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125137618,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,CI Policy Amendment Rider,H07I.001 Critical Illness,Form,Closed - Approved,SEFL-128689930,11,128689930,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128689930,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,CI ROP Rider,H07I.001 Critical Illness,Form,Closed - Approved,SEFL-132066953,11,132066953,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132066953,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,CI4PDI,H07I.001 Critical Illness,Form,Closed - Approved,SEFL-125442706,11,125442706,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125442706,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Confidential Information Authorization,H21.000 Health - Other,Form,Closed - Approved,SEFL-125334242,11,125334242,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125334242,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Conversion Accident Expense Policy Filing,H02G.000 Health - Accident Only,Form,Closed - Approved,FRCS-128770838,11,128770838,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128770838,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Conversion Critical Illness Policy,H07G.001 Critical Illness,Form,Closed - Approved,FRCS-128769797,11,128769797,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128769797,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,END 2001-2002,H21.000 Health - Other,Form,Closed - Approved,SEFL-132384652,11,132384652,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132384652,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,GBDI,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,SEFL-131025482,11,131025482,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131025482,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Accident Expense,H02G.000 Health - Accident Only,Form,Closed - Approved,SEFL-131114698,11,131114698,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131114698,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Accident Expense Trust,H02G.000 Health - Accident Only,Form,Closed - Approved,SEFL-131586421,11,131586421,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131586421,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group AE Pro,H02G.000 Health - Accident Only,Form,Closed - Approved,SEFL-127896736,11,127896736,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127896736,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Cancer PRO (R05-13),H07G.002A Dread Disease - Cancer Only,Form,Closed - Approved,SEFL-129049970,11,129049970,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129049970,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Cancer PRO T,H07G.002A Dread Disease - Cancer Only,Form,Closed - Approved,SEFL-129291034,11,129291034,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129291034,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Critical Illness,H07G.001 Critical Illness,Form,Closed - Approved,SEFL-131148413,11,131148413,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131148413,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Critical Illness Trust,H07G.001 Critical Illness,Form,Closed - Approved,SEFL-131256379,11,131256379,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131256379,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group DI & CI Riders,H07G.001 Critical Illness,Form,Closed - Approved,SEFL-129549456,11,129549456,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129549456,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Enrollment,H21.000 Health - Other,Form,Closed - Approved,SEFL-129976900,11,129976900,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129976900,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Enrollment & SOH,H21.000 Health - Other,Form,Closed - Approved,SEFL-129042131,11,129042131,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129042131,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Enrollment & SOH,H21.000 Health - Other,Form,Closed - Approved,SEFL-129217263,11,129217263,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129217263,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Enrollment & SOH Re-File,H21.000 Health - Other,Form,Closed - Approved,SEFL-129135462,11,129135462,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129135462,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group HI,H23G.002 Accident/Sickness Indemnity,Form/Rate,Closed - Approved,SEFL-131340629,11,131340629,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131340629,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group HI Forms Refile,H23G.002 Accident/Sickness Indemnity,Form,Closed - Approved,SEFL-131465747,11,131465747,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131465747,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Hospital Indemnity Trust,H23G.002 Accident/Sickness Indemnity,Form/Rate,Closed - Filed,SEFL-131710485,11,131710485,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131710485,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group Statement of Health,H21.000 Health - Other,Form,Closed - Approved,SEFL-130395663,11,130395663,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130395663,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Group STDI,H11G.002 Short Term,Form,Closed - Approved,SEFL-131595746,11,131595746,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131595746,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,GROUP UL - CI/DI FORMS,H07G.001 Critical Illness,Form,Closed - Approved,SEFL-130113670,11,130113670,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130113670,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Grp CI Pro,H07G.001 Critical Illness,Form,Closed - Approved,SEFL-128060602,11,128060602,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128060602,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Grp DI PRO,H11G.002 Short Term,Form,Closed - Approved,SEFL-128679236,12,128679236,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128679236,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,GRP HI PRO,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,SEFL-129163126,12,129163126,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129163126,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,HEALTH POL CHANGE & ACC REIN APP,H21.000 Health - Other,Form,Closed - Approved,SEFL-134044927,12,134044927,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134044927,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,HI PRO Trust,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,SEFL-129594737,12,129594737,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129594737,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,HI+,H14I.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved,SEFL-125590433,12,125590433,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125590433,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,HI+ Excl Amend,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,SEFL-128689122,12,128689122,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128689122,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Hlth Chg,H21.000 Health - Other,Form,Closed - Approved,SEFL-126222872,12,126222872,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126222872,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Hospital Observation Rider Forms - Group HI,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,SEFL-133293770,12,133293770,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133293770,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,IH2203 Individual Accident,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,SEFL-133578865,12,133578865,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133578865,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Income Protection+ DI,H11I.008 Combined Short Term and Long Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Approved,SEFL-134540720,12,134540720,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134540720,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Ind ADB and ADD,H03I.000 Health - Accidental Death & Dismemberment,Form/Rate,Closed - Approved,SEFL-132492711,12,132492711,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132492711,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Assurity Life Insurance Company,71439.0,Ind App Hlth,H21.000 Health - Other,Form,Closed - Approved,SEFL-125042781,12,125042781,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125042781,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
